不重複,,Date Created,Platform,Model #,Accessories,Brand,Title,SKU,Product URL,Image URL,Exclude Update,20260101
不重複,,2026-01-04-01,Einhell,TE-TS 315 UD,-,Einhell,Tischkreissäge TE-TS 315 UD,4340558,https://www.einhell.de/p/4340558-te-ts-315-ud/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_ii9hklnolt63leshmlnv385236/-FJPG,N,519.95
不重複,,2026-01-04-01,R-Hornbach,TE-TS 36/210,-,Einhell,"Akku-Tischkreissäge Einhell Power X-Change 2x18V TE-TS 36/210, ohne Akku und Ladegerät",10480938,https://www.hornbach.de/p/akku-tischkreissaege-einhell-power-x-change-2x18v-te-ts-36-210-ohne-akku-und-ladegeraet/10480938/,https://media.hornbach.de/hb/packshot/as.90349986.jpg?dvid=8,N,218.95
不重複,,2026-01-04-01,R-Conrad,TE-TS 36/210 Li,-,Einhell,Einhell Akku-Tischkreissäge TE-TS 36/210 Li – Solo Akku-Tischkreissäge 210 mm,2300333,https://www.conrad.de/de/p/einhell-akku-tischkreissaege-te-ts-36-210-li-solo-akku-tischkreissaege-210-mm-2300333.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/002300333PI00/einhell-akku-tischkreissaege-te-ts-36-210-li-solo-akku-tischkreissaege-210-mm.jpg?x=300&y=300,N,189.07
不重複,,2026-01-04-01,R-Bauhaus,TE-TS 36/210 Li-Solo,-,Einhell,Akku-Tischkreissäge TE-TS 36/210 Li-Solo,28174943,https://www.bauhaus.at/tischkreissaegen/einhell-power-x-change-18v-akku-tischkreissaege-te-ts-36210-li-solo/p/28174943,https://media.cdn.bauhaus/m/669608/15.jpg,N,218.95
不重複,,2026-01-04-01,R-toom,TE-TS 36/210 Li-Solo,-,Einhell,"Akku-Tischkreissäge 'TE-TS 36/210 Li-Solo' 36 V ohne Akku, Ø 210 mm",1501813,https://toom.de/p/akku-tischkreissaege-te-ts-36210-li-solo-36-v-ohne-akku-210-mm/1501813,https://static.toom.de/produkte/bilder/1501813/4006825647365_01.png?quality=80&format=jpg&width=300,N,219
不重複,,2026-01-04-01,R-OBI,TE-TS 36/210 Li-Solo,-,Einhell,Einhell Power X-Change Akku-Tischkreissäge TE-TS 36/210 Li-Solo,8586620,https://www.obi.de/p/8586620/einhell-power-x-change-akku-tischkreissaege-te-ts-36-210-li-solo,https://bilder.obi.de/29d28c36-5e65-41ed-9039-b00397b1354f/prZZK/image.jpeg,N,239.99
不重複,,2026-01-04-01,Einhell,TE-TS 36/210 Li-Solo,-,Einhell,Akku-Tischkreissäge TE-TS 36/210 Li-Solo,4340450,https://www.einhell.de/p/4340450-te-ts-36-210-li-solo/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_th09p6g1dt2qf1ncgqclnrme7c/-FJPG,N,253.95
不重複,,2026-01-04-01,R-Hellweg,TE-TS 36/210 LI-Solo,-,Einhell,Einhell Akku-Tischkreissäge TE-TS 36/210 LI-Solo,145985,https://www.hellweg.de/a/einhell-akku-tischkreissaege-te-ts-36-210-li-solo-145985,https://cdn.hellweg.digital/media/b9/bd/78/1757846252/145985_Einhell_Akku-Tischkreissaege_TE-TS_36210_LI-Solo_4340450_01.jpg.jpg,N,249
不重複,,2026-01-04-01,R-toom,TE-TS 36/8 T Li-Solo,-,Einhell,Akku-Tischkreissäge 'TE-TS 36/8 T Li-Solo' ohne Akku+,10477993,https://toom.de/p/akku-tischkreissaege-te-ts-368-t-li-solo-ohne-akku/10477993,https://static.toom.de/produkte/bilder/10477993/10477993_01.png?quality=80&format=jpg&width=300,N,269
不重複,,2026-01-04-01,R-Conrad,TE-TS 36/8 T Li-Solo,with saw blade x1,Einhell,Einhell TE-TS 36/8 T Li-Solo Akku-Tischkreissäge 210 mm,3556233,https://www.conrad.de/de/p/einhell-te-ts-36-8-t-li-solo-akku-tischkreissaege-210-mm-3556233.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003556233PI00/einhell-te-ts-36-8-t-li-solo-akku-tischkreissaege-210-mm.jpg?x=300&y=300,N,226.85
不重複,,2026-01-04-01,Einhell,TE-TS 36/8 T Li-Solo,-,Einhell,Akku-Tischkreissäge TE-TS 36/8 T Li-Solo,4340455,https://www.einhell.de/p/4340455-te-ts-36-8-t-li-solo/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_tbij8j7rlt63l5d511boqpp87t/-FJPG,N,269.95
不重複,,2026-01-04-01,R-toom,TP-CC 10 T,-,Einhell,Tischkreissäge 'TP-CC 10 T' 1800 W,10478699,https://toom.de/p/tischkreissaege-tp-cc-10-t-1800-w/10478699,https://static.toom.de/produkte/bilder/10478699/10478699_01.png?quality=80&format=jpg&width=350,N,478
不重複,,2026-01-04-01,Einhell,TP-CC 10 T,"with saw blade x1, battery x1, stand x1",Einhell,Tischkreissäge TP-CC 10 T,4340435,https://www.einhell.de/p/4340435-tp-cc-10-t/,https://d2c5rvsfjg2eub.cloudfront.net/image/208244749100/image_1iv9so7st1773665ngntkm4g69/-FJPG,N,478.95
不重複,,2026-01-04-01,R-Toolineo,MKS 250 RLSS-N,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 250 RLSS-N - SUPER-SET-AKTION,V00000003209725,https://toolineo.de/metall-kreissaegemaschine-mks-250-rlss-n-super-set-aktion-v00000003209725-prdV00000003209725,https://tlnzzassetsprd.blob.core.windows.net/images/web/85149521-E4EA-4938-80C7-D8A91B3E8AD0200x200.jpg,Y,2708.02
不重複,,2026-01-04-01,R-Toolineo,MKS 250 RLSS-N,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 250 RLSS-N,V00000003213797,https://toolineo.de/metall-kreissaegemaschine-mks-250-rlss-n-v00000003213797-prdV00000003213797,https://tlnzzassetsprd.blob.core.windows.net/images/web/ADD9460E-0245-4C2B-B7C2-DBCA2B87F281200x200.jpg,Y,2037.28
不重複,,2026-01-04-01,R-Toolineo,MKS 300 RLSS-N,"with saw blade x1, stand x1",ELMAG,ELMAG - Metall-Kreissägemaschine MKS 300 RLSS-N - SUPER-SET-AKTION,V00000003211571,https://toolineo.de/metall-kreissaegemaschine-mks-300-rlss-n-super-set-aktion-v00000003211571-prdV00000003211571,https://tlnzzassetsprd.blob.core.windows.net/images/web/74099A36-46C9-4451-B2BE-B39DB792E72F200x200.jpg,Y,3117.8
不重複,,2026-01-04-01,R-Toolineo,MKS 300 RLSS-N,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 300 RLSS-N,V00000003215689,https://toolineo.de/metall-kreissaegemaschine-mks-300-rlss-n-v00000003215689-prdV00000003215689,https://tlnzzassetsprd.blob.core.windows.net/images/web/F5F55691-C63C-4E5C-921B-0D53C8B532B3200x200.jpg,Y,2335.97
不重複,,2026-01-04-01,R-Toolineo,MKS 315 PROFI,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 315 PROFI,V00000003740661,https://toolineo.de/metall-kreissaegemaschine-mks-315-profi-v00000003740661-prdV00000003740661,https://tlnzzassetsprd.blob.core.windows.net/images/web/B07AC154-CF15-41FB-BDC4-9461D2935C3B200x200.jpg,Y,4361.95
不重複,,2026-01-04-01,R-Toolineo,MKS 315 PROFI,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 315 PROFI,V00000003215814,https://toolineo.de/metall-kreissaegemaschine-mks-315-profi-v00000003215814-prdV00000003215814,https://tlnzzassetsprd.blob.core.windows.net/images/web/39F3C09E-A2E0-4AEC-8A7E-8079F8C1241F200x200.jpg,Y,3746.87
不重複,,2026-01-04-01,R-Toolineo,MKS 315 PROFI-L,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 315 PROFI-L,V00000003739339,https://toolineo.de/metall-kreissaegemaschine-mks-315-profi-l-v00000003739339-prdV00000003739339,https://tlnzzassetsprd.blob.core.windows.net/images/web/B07AC154-CF15-41FB-BDC4-9461D2935C3B200x200.jpg,Y,4147.89
不重複,,2026-01-04-01,R-Toolineo,MKS 315 PROFI-L,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 315 PROFI-L,V00000003206962,https://toolineo.de/metall-kreissaegemaschine-mks-315-profi-l-v00000003206962-prdV00000003206962,https://tlnzzassetsprd.blob.core.windows.net/images/web/39F3C09E-A2E0-4AEC-8A7E-8079F8C1241F200x200.jpg,Y,4054.41
不重複,,2026-01-04-01,R-Toolineo,MKS 315 RLSS-N,"with saw blade x1, battery x1, stand x1",ELMAG,ELMAG - Metall-Kreissägemaschine MKS 315 RLSS-N - SUPER-SET-AKTION,V00000003211744,https://toolineo.de/metall-kreissaegemaschine-mks-315-rlss-n-super-set-aktion-v00000003211744-prdV00000003211744,https://tlnzzassetsprd.blob.core.windows.net/images/web/6243EBB9-3EE8-4B45-AA1D-D8888A63F6C3200x200.jpg,Y,3775.87
不重複,,2026-01-04-01,R-Toolineo,MKS 315 RLSS-N,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 315 RLSS-N,V00000003214687,https://toolineo.de/metall-kreissaegemaschine-mks-315-rlss-n-v00000003214687-prdV00000003214687,https://tlnzzassetsprd.blob.core.windows.net/images/web/5F323777-F400-4AD0-B0B1-06DAE0C5FB7D200x200.jpg,Y,3460.79
不重複,,2026-01-04-01,R-Toolineo,MKS 350 PROFI,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 350 PROFI,V00000003741137,https://toolineo.de/metall-kreissaegemaschine-mks-350-profi-v00000003741137-prdV00000003741137,https://tlnzzassetsprd.blob.core.windows.net/images/web/B07AC154-CF15-41FB-BDC4-9461D2935C3B200x200.jpg,Y,4962.72
不重複,,2026-01-04-01,R-Toolineo,MKS 350 PROFI,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 350 PROFI,V00000003199635,https://toolineo.de/metall-kreissaegemaschine-mks-350-profi-v00000003199635-prdV00000003199635,https://tlnzzassetsprd.blob.core.windows.net/images/web/39F3C09E-A2E0-4AEC-8A7E-8079F8C1241F200x200.jpg,Y,4354.79
不重複,,2026-01-04-01,R-Toolineo,MKS 350 PROFI-L,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 350 PROFI-L,V00000003739921,https://toolineo.de/metall-kreissaegemaschine-mks-350-profi-l-v00000003739921-prdV00000003739921,https://tlnzzassetsprd.blob.core.windows.net/images/web/B07AC154-CF15-41FB-BDC4-9461D2935C3B200x200.jpg,Y,4983.13
不重複,,2026-01-04-01,R-Toolineo,MKS 350 PROFI-L,,ELMAG,ELMAG - Metall-Kreissägemaschine MKS 350 PROFI-L,V00000003199931,https://toolineo.de/metall-kreissaegemaschine-mks-350-profi-l-v00000003199931-prdV00000003199931,https://tlnzzassetsprd.blob.core.windows.net/images/web/39F3C09E-A2E0-4AEC-8A7E-8079F8C1241F200x200.jpg,Y,4256.63
不重複,,2026-01-04-01,R-Toolineo,TA 400,,ELMAG,ELMAG - ALU-Metall-Kreissägemaschine TA 400,V00000003207584,https://toolineo.de/alu-metall-kreissaegemaschine-ta-400-v00000003207584-prdV00000003207584,https://tlnzzassetsprd.blob.core.windows.net/images/web/4C0E03B5-704C-4981-A330-32B93E37EFE7200x200.jpg,Y,3877.02
不重複,,2026-01-04-01,R-Toolineo,TA 400 A CNC,,ELMAG,ELMAG - ALU-Metall-Kreissägemaschine TA 400 A CNC,V00000003207329,https://toolineo.de/alu-metall-kreissaegemaschine-ta-400-a-cnc-v00000003207329-prdV00000003207329,https://tlnzzassetsprd.blob.core.windows.net/images/web/416E9292-63EF-4F45-875B-105518CB9A85200x200.jpg,Y,25205.75
不重複,,2026-01-04-01,R-Toolineo,VA 315,,ELMAG,ELMAG - Metall-Kreissägemaschine VA 315,V00000003200415,https://toolineo.de/metall-kreissaegemaschine-va-315-v00000003200415-prdV00000003200415,https://tlnzzassetsprd.blob.core.windows.net/images/web/0E5DAF4C-EED8-4832-8839-492D90F8D739200x200.jpg,Y,24246.25
不重複,,2026-01-04-01,R-Toolineo,VA 315,,ELMAG,ELMAG - Metall-Kreissägemaschine VA 315,V00000003204864,https://toolineo.de/metall-kreissaegemaschine-va-315-v00000003204864-prdV00000003204864,https://tlnzzassetsprd.blob.core.windows.net/images/web/0E5DAF4C-EED8-4832-8839-492D90F8D739200x200.jpg,Y,20914.25
不重複,,2026-01-04-01,R-Toolineo,VM 315,,ELMAG,ELMAG - Metall-Kreissägemaschine VM 315,V00000003205789,https://toolineo.de/metall-kreissaegemaschine-vm-315-v00000003205789-prdV00000003205789,https://tlnzzassetsprd.blob.core.windows.net/images/web/02BC0E70-107D-49AD-A67E-6BC93CA2DF44200x200.jpg,Y,6284.75
不重複,,2026-01-04-01,R-Toolineo,VM 315-L,,ELMAG,ELMAG - Metall-Kreissägemaschine VM 315-L,V00000003740733,https://toolineo.de/metall-kreissaegemaschine-vm-315-l-v00000003740733-prdV00000003740733,https://tlnzzassetsprd.blob.core.windows.net/images/web/CED4E374-55C1-4C3A-9FA6-99EC75A2B299200x200.jpg,Y,6154.68
不重複,,2026-01-04-01,R-Toolineo,VM 350,,ELMAG,ELMAG - Metall-Kreissägemaschine VM 350,V00000003200306,https://toolineo.de/metall-kreissaegemaschine-vm-350-v00000003200306-prdV00000003200306,https://tlnzzassetsprd.blob.core.windows.net/images/web/3B9446C7-1F32-4A88-B5A2-64520042F467200x200.jpg,Y,9378.75
不重複,,2026-01-04-01,R-Toolineo,VM 350-L,,ELMAG,ELMAG - Metall-Kreissägemaschine VM 350-L,V00000003212834,https://toolineo.de/metall-kreissaegemaschine-vm-350-l-v00000003212834-prdV00000003212834,https://tlnzzassetsprd.blob.core.windows.net/images/web/3B9446C7-1F32-4A88-B5A2-64520042F467200x200.jpg,Y,9542.61
不重複,,2026-01-04-01,R-Toolineo,VS 315 P,,ELMAG,ELMAG - Metall-Kreissägemaschine VS 315 P,V00000003207181,https://toolineo.de/metall-kreissaegemaschine-vs-315-p-v00000003207181-prdV00000003207181,https://tlnzzassetsprd.blob.core.windows.net/images/web/92CD6309-6B00-4B87-80CA-FD78E3F4E2C1200x200.jpg,Y,11201.47
不重複,,2026-01-04-01,R-Toolineo,VS 315-PL,,ELMAG,ELMAG - Metall-Kreissägemaschine VS 315-PL,V00000003199087,https://toolineo.de/metall-kreissaegemaschine-vs-315-pl-v00000003199087-prdV00000003199087,https://tlnzzassetsprd.blob.core.windows.net/images/web/92CD6309-6B00-4B87-80CA-FD78E3F4E2C1200x200.jpg,Y,9765.5
不重複,,2026-01-04-01,R-Toolineo,VS 350 P,,ELMAG,ELMAG - Metall-Kreissägemaschine VS 350 P,V00000003215471,https://toolineo.de/metall-kreissaegemaschine-vs-350-p-v00000003215471-prdV00000003215471,https://tlnzzassetsprd.blob.core.windows.net/images/web/92CD6309-6B00-4B87-80CA-FD78E3F4E2C1200x200.jpg,Y,11379.38
不重複,,2026-01-04-01,R-Toolineo,VS 350 PL,,ELMAG,ELMAG - Metall-Kreissägemaschine VS 350 PL,V00000003206691,https://toolineo.de/metall-kreissaegemaschine-vs-350-pl-v00000003206691-prdV00000003206691,/assets/img/not-available.webp,Y,11535.62
不重複,,2026-01-04-01,R-Toolineo,VS 370 H,,ELMAG,ELMAG - Metall-Kreissägemaschine VS 370 H,V00000003203209,https://toolineo.de/metall-kreissaegemaschine-vs-370-h-v00000003203209-prdV00000003203209,https://tlnzzassetsprd.blob.core.windows.net/images/web/92CD6309-6B00-4B87-80CA-FD78E3F4E2C1200x200.jpg,Y,15240.33
不重複,,2026-01-04-01,R-Toolineo,VS 370 HL,,ELMAG,ELMAG - Metall-Kreissägemaschine VS 370 HL,V00000003203943,https://toolineo.de/metall-kreissaegemaschine-vs-370-hl-v00000003203943-prdV00000003203943,https://tlnzzassetsprd.blob.core.windows.net/images/web/060DA73A-FAE6-4DFA-A38A-4B631599BF86200x200.jpg,Y,18218.9
不重複,,2026-01-04-01,R-Hornbach, TKS 80 EBS,"with saw blade x1, battery x1, stand x1",Festool,Festool TKS 80 EBS Set Tischkreissäge 2200 Watt 254 mm ( 575828 ) + Spezial Kreissägeblatt TF80 A ( 575978 ) + 1x KT-TKS 80 Patrone ( 575851 ),12243701,https://www.hornbach.de/p/festool-tks-80-ebs-set-tischkreissaege-2200-watt-254-mm-575828-spezial-kreissaegeblatt-tf80-a-575978-1x-kt-tks-80-patrone-575851/12243701/,https://media.hornbach.de/mp/packshot/62a4f0cf-dbda-40c5-ad20-84f38486811e?size=1400,N,3913.58
不重複,,2026-01-04-01,R-GoTools,CS 50 EBG,with saw blade x1,Festool,Festool Tischzugsäge CS 50 EBG-Set PRECISIO,121555,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/festool-tischzugsaege-cs-50-ebg-set-precisio_121555_12553,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121555/middle/down-hs-cs50ebgset-574772-p-01a.jpg.avif,N,2643.99
不重複,,2026-01-04-01,Festool,CS 50 EBG,-,Festool,"CS 50 EBG 2.018,43 €",574765,https://www.festool.de/produkte/saegen/tischkreissaegen/574765---cs-50-ebg,https://media.cdn.festool.io/productmedia/Images/jpg_large/ef56458d-b249-11eb-8116-005056b31774_400_300.webp,N,2018.43
不重複,,2026-01-04-01,R-GoTools,CS 50 EBG-FLR,-,Festool,Festool Tischzugsäge CS 50 EBG-FLR PRECISIO,123824,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/festool-tischzugsaege-cs-50-ebg-flr-precisio_123824_14822,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/123824/middle/down-hs-cs50ebgflr-574770-p-01a.jpg.avif,N,1340.99
不重複,,2026-01-04-01,Festool,CS 50 EBG-FLR,-,Festool,"CS 50 EBG-FLR 1.684,20 €",574770,https://www.festool.de/produkte/saegen/tischkreissaegen/574770---cs-50-ebg-flr,https://media.cdn.festool.io/productmedia/Images/jpg_large/3cbbf8cb-30c1-11e8-80e9-005056b31774_400_300.webp,N,1684.2
不重複,,2026-01-04-01,Festool,CS 50 EBG-Set,-,Festool,"CS 50 EBG-Set 3.621,30 €",574772,https://www.festool.de/produkte/saegen/tischkreissaegen/574772---cs-50-ebg-set,https://media.cdn.festool.io/productmedia/Images/jpg_large/c2348eb7-b249-11eb-8116-005056b31774_400_300.webp,N,3621.3
不重複,,2026-01-04-01,R-GoTools,CS 70 EBG,-,Festool,Festool Tischzugsäge CS 70 EBG PRECISIO,122451,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/festool-tischzugsaege-cs-70-ebg-precisio_122451_13449,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/122451/middle/zoom-hs-cs70ebg-574776-p-01a.jpg.avif,N,2019.99
不重複,,2026-01-04-01,R-Contorion,CS 70 EBG,-,Festool,Festool Tischzugsäge CS 70 EBG-Set PRECISIO,67209325,https://www.contorion.de/p/festool-tischzugsaege-cs-70-ebg-set-precisio-67209325,https://media.contorion.de/media/images/products/festool-tischzugsaege-cs-70-ebg-set-precisio-67209325-0-f5TEAjWl-xm.jpg,N,3655.99
不重複,,2026-01-04-01,R-Hornbach,TS 60 KEBQ-Plus,,Festool,Festool Tauchsäge TS 60 KEBQ-Plus 1.500 W - 576721,12534254,https://www.hornbach.de/p/festool-tauchsaege-ts-60-kebq-plus-1-500-w-576721/12534254/,https://media.hornbach.de/mp/packshot/89fe316d-097f-4a38-bb89-bcf1a26cc9a7?size=1400,Y,769.36
不重複,,2026-01-04-01,Festool,CS 70 EBG,-,Festool,"CS 70 EBG 2.774,79 €",574776,https://www.festool.de/produkte/saegen/tischkreissaegen/574776---cs-70-ebg,https://media.cdn.festool.io/productmedia/Images/jpg_large/ac7358ed-b24a-11eb-8116-005056b31774_400_300.webp,N,2774.79
不重複,,2026-01-04-01,Festool,CS 70 EBG,-,Festool,"CS 70 EBG-Set 4.892,32 €",574782,https://www.festool.de/produkte/saegen/tischkreissaegen/574782---cs-70-ebg-set,https://media.cdn.festool.io/productmedia/Images/jpg_large/2a0c1cbb-b24a-11eb-8116-005056b31774_400_300.webp,N,4892.32
不重複,,2026-01-04-01,Festool,CS 70 EG,-,Festool,"CS 70 EG 2.346,76 €",574778,https://www.festool.de/produkte/saegen/tischkreissaegen/574778---cs-70-eg,https://media.cdn.festool.io/productmedia/Images/jpg_large/ac90b441-30c0-11e8-80e9-005056b31774_400_300.webp,N,2346.76
不重複,,2026-01-04-01,R-GoTools,CS 70 EG,-,Festool,Festool Tischzugsäge CS 70 EG PRECISIO,121556,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/festool-tischzugsaege-cs-70-eg-precisio_121556_12554,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/121556/middle/zoom-hs-cs70eg-574778-p-01a.jpg.avif,N,1699.99
不重複,,2026-01-04-01,R-Toolineo,CSC SYS 50,"with saw blade x1, battery x1, stand x1",Festool,Festool - Akku-Tischkreissäge CSC SYS 50 EBI-Set,V00000003519104,https://toolineo.de/akku-tischkreissaege-csc-sys-50-ebi-set-v00000003519104-prdV00000003519104,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_Festool_Produktbilder_zoom_hs_cscsys50set_577379_sod_01b200x200.jpg,N,2725.1
不重複,,2026-01-04-01,Festool,CSC SYS 50 EB,"with saw blade x1, battery x1, stand x1",Festool,"CSC SYS 50 EB-Basic-Set 2.770,40 €",577371,https://www.festool.de/produkte/neuheiten/werkzeuge/577371---csc-sys-50-ebi-basic-set,https://media.cdn.festool.io/productmedia/Images/jpg_large/8fb297bd-b70d-11ec-8125-005056b31774_400_300.webp,N,2770.4
不重複,,2026-01-04-01,R-GoTools,CSC SYS 50 EB,-,Festool,"Festool Akku-Tischkreissäge CSC SYS 50 EB-Basic, ohne Akku und Ladegerät",132427,https://www.gotools.de/marken/festool/halbstationaeres-arbeiten/festool-akku-tischkreissaege-csc-sys-50-eb-basic-ohne-akku-und-ladegeraet_132427_23426,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/132427/middle/a230bf59-b717-11ec-8125-005056b31774-1600-1066-2.jpg.avif,N,1599.99
不重複,,2026-01-04-01,R-Conrad,CSC SYS 50 EB,"with saw blade x1, battery x0, stand x0",Festool,Festool CSC SYS 50 EB-Basic Akku-Tischkreissäge 168 mm 20 mm,3457335,https://www.conrad.de/de/p/festool-csc-sys-50-eb-basic-akku-tischkreissaege-168-mm-20-mm-3457335.html,https://asset.conrad.com/media10/isa/160267/c1/-/de/003457335PI00/festool-csc-sys-50-eb-basic-akku-tischkreissaege-168-mm-20-mm.jpg?x=300&y=300,N,1550.42
不重複,,2026-01-04-01,Festool,CSC SYS 50 EB,-,Festool,"CSC SYS 50 EB-Basic 2.315,99 €",576820,https://www.festool.de/produkte/neuheiten/werkzeuge/576820---csc-sys-50,https://media.cdn.festool.io/productmedia/Images/jpg_large/12fae5a4-b70e-11ec-8125-005056b31774_400_300.webp,N,2315.99
不重複,,2026-01-04-01,R-GoTools,CSC SYS 50 EB-Basic-Set,"with saw blade x1, battery x1, stand x1",Festool,Festool Akku-Tischkreissäge CSC SYS 50 EB-Basic-Set + Untergestell UG-CSC-SYS,132543,https://www.gotools.de/marken/festool/halbstationaeres-saegen/festool-akku-tischkreissaege-csc-sys-50-ebi-basic-set-untergestell-ug-csc-sys_132543_23542,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/132543/middle/b3807495-b718-11ec-8125-005056b31774-1600-1066.jpg.avif,N,1969.99
不重複,,2026-01-04-01,R-GoTools,CSC SYS 50 EB,"with saw blade x1, battery x1, stand x1",Festool,"Festool Akku-Tischkreissäge CSC SYS 50 EBI-Set+UG-CSC-SYS+SYS 18V 2x5,0/TCL 6DUO",132545,https://www.gotools.de/marken/festool/halbstationaeres-saegen/festool-akku-tischkreissaege-csc-sys-50-ebi-set-ug-csc-sys-sys-18v-2x5-0-tcl-6duo_132545_23544,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/132545/middle/bfb8b9e7-b712-11ec-8125-005056b31774-1600-1066.jpg.avif,N,2299.99
不重複,,2026-01-04-01,R-Toolineo,CSC SYS 50 EBI,"with saw blade x1, battery x1, stand x1",Festool,Festool - Akku-Tischkreissäge CSC SYS 50 EBI-Basic-Set,V00000003519096,https://toolineo.de/akku-tischkreissaege-csc-sys-50-ebi-basic-set-v00000003519096-prdV00000003519096,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_Festool_Produktbilder_zoom_hs_cscsys50basicset_577371_sod_01b200x200.jpg,N,2414.51
不重複,,2026-01-04-01,Festool,CSC SYS 50 EB,-,Festool,"CSC SYS 50 EBI-Set 3.191,15 €",577379,https://www.festool.de/produkte/neuheiten/werkzeuge/577379---csc-sys-50-ebi-set,https://media.cdn.festool.io/productmedia/Images/jpg_large/92e6f0ff-b713-11ec-8125-005056b31774_400_300.webp,N,3191.15
不重複,,2026-01-04-01,R-Toolineo,CSC SYS 50 EB,-,Festool,Festool - Akku-Tischkreissäge CSC SYS 50 EBI-Basic,V00000003519027,https://toolineo.de/akku-tischkreissaege-csc-sys-50-ebi-basic-v00000003519027-prdV00000003519027,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_Festool_Produktbilder_zoom_hs_cscsys50basic_576820_sod_01b200x200.jpg,N,1499
不重複,,2026-01-04-01,R-GoTools,CSC SYS 50 EB,"with saw blade x1, battery x1, stand x1",Festool,"Festool Akku-Tischkreissäge CSC SYS 50 EBI-Plus + SYS 18V 2x5,0/TCL 6 DUO",132544,https://www.gotools.de/marken/festool/halbstationaeres-saegen/festool-akku-tischkreissaege-csc-sys-50-ebi-plus-sys-18v-2x5-0-tcl-6-duo_132544_23543,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/132544/middle/c1505164-b714-11ec-8125-005056b31774-1600-1066.jpg.avif,N,1989.99
不重複,,2026-01-04-01,R-Toolineo,CSC SYS 50 EB,-,Festool,Festool - Akku-Tischkreissäge CSC SYS 50 EBI-Plus,V00000003519128,https://toolineo.de/akku-tischkreissaege-csc-sys-50-ebi-plus-v00000003519128-prdV00000003519128,https://tlnzzassetsprd.blob.core.windows.net/images/web/Toolineo_Festool_Produktbilder_zoom_hs_cscsys50plus_577374_sod_01b200x200.jpg,N,2383.57
不重複,,2026-01-04-01,Festool,CSC SYS 50 EB,-,Festool,"CSC SYS 50 EBI-Plus 2.736,74 €",577374,https://www.festool.de/produkte/neuheiten/werkzeuge/577374---csc-sys-50-ebi-plus,https://media.cdn.festool.io/productmedia/Images/jpg_large/8c36dc32-b710-11ec-8125-005056b31774_400_300.webp,N,2736.74
不重複,,2026-01-04-01,R-GoTools,TKS 80 EBS,with saw blade x1,Festool,Festool Tischkreissäge TKS 80 EBS-Set,123928,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/festool-tischkreissaege-tks-80-ebs-set_123928_14926,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/123928/middle/down-hs-tks80-575828-p-01a.jpg.avif,N,3295.99
不重複,,2026-01-04-01,R-GoTools,TKS 80 EBS,-,Festool,Festool Tischkreissäge TKS 80 EBS inkl. 1x Patrone,123930,https://www.gotools.de/elektrowerkzeuge/netz-geraete/netz-kreis-tauchsaegen/festool-tischkreissaege-tks-80-ebs-inkl-1x-patrone_123930_14928,https://cdn02.plentymarkets.com/qddd911h1zyd/item/images/123930/middle/1ce3720a-4f1e-11eb-8112-005056b31774-1600-1066.jpg.avif,N,2009.99
